team_id,code,name,slug,league,region_zh,region_en,tier,status,player_count,logo
111562101208125812,K7E,K7 Esports,k7-esports,PCS,台港澳赛区,"HONG KONG, MACAU, TAIWAN",major,active,0,http://static.lolesports.com/teams/1702302563048_LOLESPORTSICON.png
111624100955490493,MISA,MISA Esports,misa-esports,TCL,EMEA赛区,EMEA,major,archived,0,http://static.lolesports.com/teams/1737386153294_MisaEsports.png
111652794702250799,BGT,BoostGate Esports,boostgate-esport,TCL,EMEA赛区,EMEA,major,active,5,http://static.lolesports.com/teams/1737386212434_BoostGate.png
111685648867207955,RW,Rainbow Warriors,rainbow-warriors,VCS,越南赛区,VIETNAM,major,active,3,http://static.lolesports.com/teams/1704187753784_Logo7.png
111685666092027882,VKEX,Vikings Esports (archived),vikings-esports,VCS,越南赛区,VIETNAM,major,archived,0,http://static.lolesports.com/teams/1704188015427_1280X1280color.png
111691745473532520,FRY,Fury,fury,LCO,大洋洲赛区,OCEANIA,major,active,8,http://static.lolesports.com/teams/1704969274789_FURY_Globallogo_squarecopy.png
111691747754390318,ANCX,Antic Esports,antic-esports,PCS,台港澳赛区,"HONG KONG, MACAU, TAIWAN",major,active,8,http://static.lolesports.com/teams/1704949076455_AnticIcon1.png
111691749922904280,ION,ION Global Esports,ion-global-esports,LCO,大洋洲赛区,OCEANIA,major,active,0,http://static.lolesports.com/teams/1706578984342_ION.png
111692115552193858,GXXX,GIANTX (archived),giantx,LEC,EMEA赛区,EMEA,major,archived,1,http://static.lolesports.com/teams/1704714883065_GX.png
111692118851466302,KC,Karmine Corp,karmine-corp,LEC,EMEA赛区,EMEA,major,active,5,http://static.lolesports.com/teams/1704714951336_KC.png
111692126143270221,RGEX,Rogue (archived),roguearch,LEC,EMEA赛区,EMEA,major,archived,1,http://static.lolesports.com/teams/1704714924764_RGE.png
111730807014578357,PCF,PCIFIC Esports,celestial-cats,TCL,EMEA赛区,EMEA,major,active,5,http://static.lolesports.com/teams/1767800848871_PcificLogo2.png
111730815566180425,FXF,FoxFire,kim-esports,TCL,EMEA赛区,EMEA,major,active,5,http://static.lolesports.com/teams/1715671973432_KATANA.png
111730820797905151,BABU,Baby Buffaloes,ascendance,TCL,EMEA赛区,EMEA,major,active,9,http://static.lolesports.com/teams/1715671859413_BABYBUFFALOES.png
111730827185438020,NON,NONAME,noname,TCL,EMEA赛区,EMEA,major,active,11,http://static.lolesports.com/teams/1704877121188_Noname.png
111730829966589255,PHX,Team Phoenix,phoenix-esports,TCL,EMEA赛区,EMEA,major,active,5,http://static.lolesports.com/teams/1767800770056_Crest-Red.png
111730832808374350,OHA,Only Heroes Academia,altay-espor,TCL,EMEA赛区,EMEA,major,active,0,http://static.lolesports.com/teams/1715671916333_ONLYHEROESACADEMIA.png
111730836284004536,HLC,Hallow Crows,hallow-crows,TCL,EMEA赛区,EMEA,major,active,8,http://static.lolesports.com/teams/1704877260097_HallowCrows.png
111730839833499835,LY,Lynch Esports,lynch-esports,TCL,EMEA赛区,EMEA,major,active,6,http://static.lolesports.com/teams/1704877315145_LynchWhite.png
111730844349643010,CHG,Comanchero Gaming,comanchero-gaming,TCL,EMEA赛区,EMEA,major,active,0,http://static.lolesports.com/teams/1704877383298_CG.png
111730847687203006,VENS,Venus,venus,TCL,EMEA赛区,EMEA,major,active,8,http://static.lolesports.com/teams/1704877434687_Venus.png
111878249592959971,AG,ALL GAMERS,all-gamers,LPL,中国大陆赛区,CHINA,major,active,1,http://static.lolesports.com/teams/1707126602472_AG.png
113606449173273162,ISG,Isurus,isurus-estral,LTA South,美洲,AMERICAS,major,active,0,http://static.lolesports.com/teams/1758021026981_LogoColor.png
113661839307879869,TSW,Team Secret Whales,team-secret-whales,LCP,太平洋,PACIFIC,major,active,5,http://static.lolesports.com/teams/1774598000328_White_EyeText_600p.png
113770064260414203,LR,Los Ratones,los-ratones,LEC,EMEA赛区,EMEA,major,active,5,http://static.lolesports.com/teams/1736206905390_LR1.png
113786022271737365,BW,Bushido Wildcats,bushido-wildcats,TCL,EMEA赛区,EMEA,major,active,5,http://static.lolesports.com/teams/1767799893163_BW-KEDI-SARI-2.png
113786603780153490,DP,Dark Passage,bbl-dark-passage,TCL,EMEA赛区,EMEA,major,active,6,http://static.lolesports.com/teams/1767801004393_DarkPassage_Logo_Dark_BeyazDolgu.png
113810628865782422,ULF,ULF ESPORTS,ulf-esports,TCL,EMEA赛区,EMEA,major,active,0,http://static.lolesports.com/teams/1748868374823_ULF_ESPORTS_OFFICIAL_LOGO_WHITE.png
113843157385138436,HVE,Saigon Hyper Vortex Esports,saigon-hyper-vortex-esports,VCS,越南赛区,VIETNAM,major,active,6,http://static.lolesports.com/teams/1737114615996_HyperVortex_Logo.png
113843163628949793,DINO,Saigon 1TAP DINO,saigon-dino,VCS,越南赛区,VIETNAM,major,active,8,http://static.lolesports.com/teams/1737108816278_SaigonDino-DINOLogo2025.png
113865938133432572,KCH,Kareha Children,kareha-children,LJL,日本赛区,JAPAN,major,active,7,http://static.lolesports.com/teams/1743585605520_kch_white.png
113865942346215507,RC,REJECT,reject,LJL,日本赛区,JAPAN,major,active,0,http://static.lolesports.com/teams/1737456395672_REJECT_2020_lightmode.png
113865946379833177,YYG,Yang Yang Gaming,yang-yang-gaming,LJL,日本赛区,JAPAN,major,active,7,http://static.lolesports.com/teams/1771324867617_yyg_full_color_onB.png
113865949879534620,WIN,We Can Win,we-can-win,LJL,日本赛区,JAPAN,major,active,4,http://static.lolesports.com/teams/1739961936847_win_white.svg
113865964356221234,VEL,VeLocitY,velocity,LJL,日本赛区,JAPAN,major,active,5,http://static.lolesports.com/teams/1737456731417_LOLESPORTSICON.png
113865967866130562,BVL,BraVeLY,bravely,LJL,日本赛区,JAPAN,major,active,6,http://static.lolesports.com/teams/1744180688438_bvl_white.png
113865973598828902,VK,VelbeliKaizokudan,velbelikaizokudan,LJL,日本赛区,JAPAN,major,active,12,http://static.lolesports.com/teams/1747898770244_vk_full_color_onW.png
113865982224218480,BKD,Black dog,black-dog,LJL,日本赛区,JAPAN,major,active,7,http://static.lolesports.com/teams/1737457004297_LOLESPORTSICON.png
113866177179996309,SQG,Spirit Quartz Gaming,spirit-quartz-gaming,LJL,日本赛区,JAPAN,major,active,5,http://static.lolesports.com/teams/1744180796910_sqg_white.png
113866183798490434,RCK,RAYN Clocks,clocks,LJL,日本赛区,JAPAN,major,active,7,http://static.lolesports.com/teams/1776849368514_A_RAYN_logo_FULL2_W.png
113866187580029543,NCP,Night Cap,night-cap,LJL,日本赛区,JAPAN,major,active,3,http://static.lolesports.com/teams/1738334730247_ncp_full_color_onB.png
113866194724239987,HNS,hands,hands,LJL,日本赛区,JAPAN,major,active,7,http://static.lolesports.com/teams/1738334762820_hns_full_color_onB.png
113951585305913420,HKUF,Hungkuang Falcon,hungkuang-falcon,PCS,台港澳赛区,"HONG KONG, MACAU, TAIWAN",major,archived,0,http://static.lolesports.com/teams/1738763195874_t88487.png
114029502022567838,SCBC,TP.HCM SN CyberCore Esports,saigon-cybercore-esports,VCS,越南赛区,VIETNAM,major,active,6,http://static.lolesports.com/teams/1739952109504_image11.png
114029525770802081,HRK,Hanoi Rookies Esports,hanoi-rookies-esports,VCS,越南赛区,VIETNAM,major,active,0,http://static.lolesports.com/teams/1739952476212_gdgd.png
114029549329467306,NGU,Vungtau Never Give Up,vungtau-never-give-up,VCS,越南赛区,VIETNAM,major,active,0,http://static.lolesports.com/teams/1739952836188_sdsd.png
114029558696285101,SSE,Saigon Silent Storm Esports,saigon-silent-storm-esports,VCS,越南赛区,VIETNAM,major,active,0,http://static.lolesports.com/teams/1739952979628_ssd.png
114182873126910017,BLSS,Bloomstorm,bloomstorm,LJL,日本赛区,JAPAN,major,archived,0,http://static.lolesports.com/teams/1742292370373_LOLESPORTSICON.png
114256489341689300,WTG,WangTing,wangting,PCS,台港澳赛区,"HONG KONG, MACAU, TAIWAN",major,archived,0,http://static.lolesports.com/teams/1743677704612_logotemplatka321.png
114261349813352435,DM,Dream in 24,dream-in-24,LJL,日本赛区,JAPAN,major,active,7,http://static.lolesports.com/teams/1743586000812_dm_white.png
114261353222878460,DG,DeltanGaming,deltangaming,LJL,日本赛区,JAPAN,major,active,8,http://static.lolesports.com/teams/1743585930177_dg_white.png
114533112685561797,BOO,Bamboo Juice,bamboo-juice,LJL,日本赛区,JAPAN,major,active,6,http://static.lolesports.com/teams/1747636800327_boo_white.png
114533119626189693,VT,Vortex,vortex,LJL,日本赛区,JAPAN,major,active,6,http://static.lolesports.com/teams/1747636710162_vt_white.png
114533683041896787,MG,TP.HCM Mila Gaming,tphcm-mila-gaming,VCS,越南赛区,VIETNAM,major,active,0,http://static.lolesports.com/teams/1747645308500_TPHCM_Mila_Gaming-removebg-preview.png
114533696081960143,GENZ,Hanoi Genz Gaming,hanoi-genz-gaming,VCS,越南赛区,VIETNAM,major,active,0,http://static.lolesports.com/teams/1747645507867_HanoiGenZGaming.png
