team_id,code,name,slug,league,region_zh,region_en,tier,status,player_count,logo
116315387746515709,ATA,Aeterna Esports,aeterna-esports,LoL Italian Tournament,EMEA赛区,EMEA,regional,active,9,http://static.lolesports.com/teams/1774831963251_ChatGPTImage30mar202602_49_52.png
116339377622705301,JSK,JSK Gamefy,jsk-gamefy,Arabian League,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1775517135066_JSK_c.png
116395381365000444,BG,Bohemian Guardians,bohemian-guardians,Hitpoint Masters,EMEA赛区,EMEA,regional,active,8,http://static.lolesports.com/teams/1776718185398_bohemian.png
116452851355977546,DRM,Dream Esports,dream-esports,Liga Portuguesa,EMEA赛区,EMEA,regional,active,7,http://static.lolesports.com/teams/1784472984056_drm_c.png
116452862613489490,BBK,Bubliki,bubliki,Liga Portuguesa,EMEA赛区,EMEA,regional,active,7,http://static.lolesports.com/teams/1784473969452_bub_c.png
116452954884180953,RDT,Ronaldo Team,ronaldo-team,Liga Portuguesa,EMEA赛区,EMEA,regional,archived,0,http://static.lolesports.com/teams/1777292848838_T2_Final.png
116520910729328546,WSG,Washed Gaming,washed-gaming,Esports Balkan League,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/1785076873030_wsg_w.png
116520912345315024,TSP,Team Spawn Peek,team-spawn-peek,Esports Balkan League,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/1785077413116_tsp_c.png
116775262063798569,KITS,Kits Esports,kits-esports,LRN,拉美北部赛区,LATIN AMERICA NORTH,regional,active,9,http://static.lolesports.com/teams/1781849092985_KITSLOGONEGRO.png
116775295130449796,DEC,Docta Esports Club,docta-esports-club,LRS,拉美南部赛区,LATIN AMERICA SOUTH,regional,active,9,http://static.lolesports.com/teams/1781849600840_DOCTA-DOH.png
116783232785317266,Z3N,ZEN,zen,LRS,拉美南部赛区,LATIN AMERICA SOUTH,regional,active,5,http://static.lolesports.com/teams/1782197670211_FULL_COLOR_FOR_LIGHT_BG.png
116803545426908406,VLR,Valerion,valerion,Hellenic Legends League,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1782280666367_ValerionGold.png
116884437228107116,DS,Disruptors,disruptors,Arabian League,EMEA赛区,EMEA,regional,active,5,http://static.lolesports.com/teams/1783514963343_Logo_D_2.png
116884440774806223,P4,Pyramid IV Esports,pyramid-iv-esports,Arabian League,EMEA赛区,EMEA,regional,active,12,http://static.lolesports.com/teams/1783864745315_Full-Color-for-Dark-BG-removebg-preview.png
116918607130413997,VES,VES,ves,NLC,EMEA赛区,EMEA,regional,active,7,http://static.lolesports.com/teams/1784036361182_VES_LOGO1.png
116918613874057657,EA,Epic Avalanche,epic-avalanche,NLC,EMEA赛区,EMEA,regional,active,7,http://static.lolesports.com/teams/1784036463315_EAlogohighreso1.png
116918623747984313,SE,Sørby Esports,srby-esports,NLC,EMEA赛区,EMEA,regional,active,7,http://static.lolesports.com/teams/1784036614109_Srby_logo1.png
116918628513544915,BROD,Brod & Friends,brod--friends,NLC,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1784036686907_BrodLogo1.png
116918635709735369,B2U,Bardicted to U,bardicted-to-u,NLC,EMEA赛区,EMEA,regional,active,7,http://static.lolesports.com/teams/1784036794871_b2ulogga1.png
116918663950105318,2M,2 Massive,2-massive,NLC,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1784266718343_2mBW.png
116928405425115625,ABV,Absolved,absolved,NLC,EMEA赛区,EMEA,regional,active,8,http://static.lolesports.com/teams/1784185867070_ABVWhite21.png
116947272499083897,CE,Capybara Esports,capybara-esports,Liga Portuguesa,EMEA赛区,EMEA,regional,active,7,http://static.lolesports.com/teams/1784473760203_cap_c.png
116947320631475282,RSW,Role Swappers,role-swappers,Liga Portuguesa,EMEA赛区,EMEA,regional,active,8,http://static.lolesports.com/teams/1784474494828_role_c.png
116947344237156191,TTB,Tung Tung Bogi,tung-tung-bogi,Liga Portuguesa,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1784474854075_ttb_c.png
116948954077499388,HYPE,Hyperion,hyperion,Liga Portuguesa,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1784499418127_hyperionpng.png
116948964202942463,GOB,Dominion Goblins,dominion-goblins,Liga Portuguesa,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1784499571939_goib_c.png
116948973352705494,EXS,EXSAD,exsad,Liga Portuguesa,EMEA赛区,EMEA,regional,active,5,http://static.lolesports.com/teams/1784499713140_exsad.png
116948989028484172,NGE,NORTHERNGRADE ESPORTS,northerngrade-esports,Liga Portuguesa,EMEA赛区,EMEA,regional,active,7,http://static.lolesports.com/teams/1784499952260_cw.png
116952470722226219,LHC,Panelão LHC,panelo-lhc,Liga Portuguesa,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1784553835529_panelaoorange1.png
116986843809595239,HLG,Hooligans,hooligans,Esports Balkan League,EMEA赛区,EMEA,regional,active,10,http://static.lolesports.com/teams/1785943823454_EBL_HLG-MonochromeDarkBG.png
117009035478972409,UP2U,Up2umedia Cebulaki,up2umedia-cebulaki,Rift Legends,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1785416188387_White_Cebulaki1.png
117047550483995477,COL,Colombia,colombia,CACG,美洲,AMERICAS,regional,active,0,http://static.lolesports.com/teams/1786093855740_COL_WHITE.png
117047555271272871,DOM,Dominican Republic,dominican-republic,CACG,美洲,AMERICAS,regional,active,0,http://static.lolesports.com/teams/1786093876773_DOM_WHITE.png
117047556681258676,GTM,Guatemala,guatemala,CACG,美洲,AMERICAS,regional,active,0,http://static.lolesports.com/teams/1786093886101_GTM_WHITE.png
117047557958948536,HND,Honduras,honduras,CACG,美洲,AMERICAS,regional,active,0,http://static.lolesports.com/teams/1786093896209_HND_WHITE.png
117047559443928763,PAN,Panama,panama,CACG,美洲,AMERICAS,regional,active,0,http://static.lolesports.com/teams/1786093928905_PAN_WHITE.png
117047567692507576,VEN,Venezuela,venezuela,CACG,美洲,AMERICAS,regional,active,0,http://static.lolesports.com/teams/1786093845824_VEN_WHITE.png
117111034383753204,OTF,ONLY THE FAMILY,only-the-family,Esports Balkan League,EMEA赛区,EMEA,regional,active,9,http://static.lolesports.com/teams/1787132878741_EBL_OTF-MonochromeDarkBG.png.png
117111036885458938,DNWU,Definitely Not Washed Up,definitely-not-washed-up,Esports Balkan League,EMEA赛区,EMEA,regional,active,5,http://static.lolesports.com/teams/1787133005884_EBL_DNWU-MonochromeDarkBG.png.png
117155558841234991,OTP,Onetricks,onetricks,FLS,大洋洲赛区,OCEANIA,regional,active,6,http://static.lolesports.com/teams/1787651953298_OneTricks1.png
117155560719117761,TGM,Team Gromp ,team-gromp-,FLS,大洋洲赛区,OCEANIA,regional,active,6,http://static.lolesports.com/teams/1787651985851_TeamGromp1.png
117155619922900180,TRI,Trident Esports,trident-esports,FLS,大洋洲赛区,OCEANIA,regional,active,5,http://static.lolesports.com/teams/1787652889323_Trident.png
117155622244768054,TSX,Team Secret Man,team-secret-man,FLS,大洋洲赛区,OCEANIA,regional,active,6,http://static.lolesports.com/teams/1787652924150_Team_Secret_Man-removebg-preview.png
99322214689444546,S04,Schalke 04,schalke-04,Prime League,EMEA赛区,EMEA,regional,archived,0,http://static.lolesports.com/teams/1674832631362_PRM_S04-FullColorDarkBG.png
99566408562477641,INF,INFINITY,infinity,LRN,拉美北部赛区,LATIN AMERICA NORTH,regional,active,2,http://static.lolesports.com/teams/1631820471748_inf-2021-worlds.png
